time,c_air,c_soil,c_veg,co2_ppm,p00_type,p00_stage,p00_stress,p00_stress_age,p00_stress_env,p00_co2_ppm,p01_type,p01_stage,p01_stress,p01_stress_age,p01_stress_env,p01_co2_ppm,p02_type,p02_stage,p02_stress,p02_stress_age,p02_stress_env,p02_co2_ppm,p03_type,p03_stage,p03_stress,p03_stress_age,p03_stress_env,p03_co2_ppm,p04_type,p04_stage,p04_stress,p04_stress_age,p04_stress_env,p04_co2_ppm,p05_type,p05_stage,p05_stress,p05_stress_age,p05_stress_env,p05_co2_ppm,p10_type,p10_stage,p10_stress,p10_stress_age,p10_stress_env,p10_co2_ppm,p11_type,p11_stage,p11_stress,p11_stress_age,p11_stress_env,p11_co2_ppm,p12_type,p12_stage,p12_stress,p12_stress_age,p12_stress_env,p12_co2_ppm,p13_type,p13_stage,p13_stress,p13_stress_age,p13_stress_env,p13_co2_ppm,p14_type,p14_stage,p14_stress,p14_stress_age,p14_stress_env,p14_co2_ppm,p15_type,p15_stage,p15_stress,p15_stress_age,p15_stress_env,p15_co2_ppm,p20_type,p20_stage,p20_stress,p20_stress_age,p20_stress_env,p20_co2_ppm,p21_type,p21_stage,p21_stress,p21_stress_age,p21_stress_env,p21_co2_ppm,p22_type,p22_stage,p22_stress,p22_stress_age,p22_stress_env,p22_co2_ppm,p23_type,p23_stage,p23_stress,p23_stress_age,p23_stress_env,p23_co2_ppm,p24_type,p24_stage,p24_stress,p24_stress_age,p24_stress_env,p24_co2_ppm,p25_type,p25_stage,p25_stress,p25_stress_age,p25_stress_env,p25_co2_ppm,p30_type,p30_stage,p30_stress,p30_stress_age,p30_stress_env,p30_co2_ppm,p31_type,p31_stage,p31_stress,p31_stress_age,p31_stress_env,p31_co2_ppm,p32_type,p32_stage,p32_stress,p32_stress_age,p32_stress_env,p32_co2_ppm,p33_type,p33_stage,p33_stress,p33_stress_age,p33_stress_env,p33_co2_ppm,p34_type,p34_stage,p34_stress,p34_stress_age,p34_stress_env,p34_co2_ppm,p35_type,p35_stage,p35_stress,p35_stress_age,p35_stress_env,p35_co2_ppm,p40_type,p40_stage,p40_stress,p40_stress_age,p40_stress_env,p40_co2_ppm,p41_type,p41_stage,p41_stress,p41_stress_age,p41_stress_env,p41_co2_ppm,p42_type,p42_stage,p42_stress,p42_stress_age,p42_stress_env,p42_co2_ppm,p43_type,p43_stage,p43_stress,p43_stress_age,p43_stress_env,p43_co2_ppm,p44_type,p44_stage,p44_stress,p44_stress_age,p44_stress_env,p44_co2_ppm,p45_type,p45_stage,p45_stress,p45_stress_age,p45_stress_env,p45_co2_ppm,p50_type,p50_stage,p50_stress,p50_stress_age,p50_stress_env,p50_co2_ppm,p51_type,p51_stage,p51_stress,p51_stress_age,p51_stress_env,p51_co2_ppm,p52_type,p52_stage,p52_stress,p52_stress_age,p52_stress_env,p52_co2_ppm,p53_type,p53_stage,p53_stress,p53_stress_age,p53_stress_env,p53_co2_ppm,p54_type,p54_stage,p54_stress,p54_stress_age,p54_stress_env,p54_co2_ppm,p55_type,p55_stage,p55_stress,p55_stress_age,p55_stress_env,p55_co2_ppm,p00_c_absorbed,p01_c_absorbed,p02_c_absorbed,p03_c_absorbed,p04_c_absorbed,p05_c_absorbed,p10_c_absorbed,p11_c_absorbed,p12_c_absorbed,p13_c_absorbed,p14_c_absorbed,p15_c_absorbed,p20_c_absorbed,p21_c_absorbed,p22_c_absorbed,p23_c_absorbed,p24_c_absorbed,p25_c_absorbed,p30_c_absorbed,p31_c_absorbed,p32_c_absorbed,p33_c_absorbed,p34_c_absorbed,p35_c_absorbed,p40_c_absorbed,p41_c_absorbed,p42_c_absorbed,p43_c_absorbed,p44_c_absorbed,p45_c_absorbed,p50_c_absorbed,p51_c_absorbed,p52_c_absorbed,p53_c_absorbed,p54_c_absorbed,p55_c_absorbed
38,3404797084313116159.35,16753366501304542.57,228449549185579298.08,1514.19,C,3,0,0,0,1520.3756813964344,C,3,0,0,0,1520.1380078186935,C,3,0,0,0,1519.9003342409533,C,3,0,0,0,1517.5235984635508,C,3,0,0,0,1517.0482513080697,C,3,0,0,0,1514.9091891084076,C,3,0,0,0,1519.6626606632133,C,3,0,0,0,1517.761272041291,C,3,0,0,0,1522.5147435960964,C,3,0,0,0,1521.5640492851353,C,3,0,0,0,1519.4249870854726,C,3,0,0,0,1518.2366191967715,C,3,0,0,0,1516.3352305748494,C,3,0,0,0,1514.433841952927,C,3,0,0,0,1521.3263757073953,C,3,0,0,0,1522.2770700183562,C,3,0,0,0,1516.097556997109,C,3,0,0,0,1518.711966352252,C,3,0,0,0,1514.196168375187,C,3,0,0,0,1515.6222098416283,C,3,0,0,0,1515.1468626861479,C,3,0,0,0,1522.039396440616,C,3,0,0,0,1521.088702129655,C,3,0,0,0,1517.28592488581,C,3,0,0,0,1519.1873135077326,C,3,0,0,0,1514.6715155306672,C,3,0,0,0,1515.8598834193685,C,3,0,0,0,1518.9496399299924,C,3,0,0,0,1518.4742927745117,C,3,0,0,0,1520.6133549741744,C,3,0,0,0,1516.8105777303294,C,3,0,0,0,1521.8017228628755,C,3,0,0,0,1515.3845362638883,C,3,0,0,0,1517.9989456190312,C,3,0,0,0,1520.8510285519146,C,3,0,0,0,1516.5729041525892,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00,475730628386010.00
39,3385056240405566715.43,18466726133365525.29,246477033461067759.28,1505.41,C,3,0,0,0,1511.9306283565054,C,3,0,0,0,1511.6797064459538,C,3,0,0,0,1511.428784535402,C,3,0,0,0,1508.9195654298835,C,3,0,0,0,1508.4177216087796,C,3,0,0,0,1506.1594244138134,C,3,0,0,0,1511.17786262485,C,3,0,0,0,1509.170487340435,C,3,0,0,0,1514.1889255514718,C,3,0,0,0,1513.1852379092645,C,3,0,0,0,1510.926940714298,C,3,0,0,0,1509.6723311615388,C,3,0,0,0,1507.6649558771242,C,3,0,0,0,1505.6575805927096,C,3,0,0,0,1512.9343159987127,C,3,0,0,0,1513.93800364092,C,3,0,0,0,1507.4140339665726,C,3,0,0,0,1510.1741749826426,C,3,0,0,0,1505.406658682158,C,3,0,0,0,1506.912190145469,C,3,0,0,0,1506.4103463243653,C,3,0,0,0,1513.6870817303684,C,3,0,0,0,1512.6833940881606,C,3,0,0,0,1508.6686435193315,C,3,0,0,0,1510.6760188037463,C,3,0,0,0,1505.9085025032614,C,3,0,0,0,1507.1631120560207,C,3,0,0,0,1510.4250968931944,C,3,0,0,0,1509.9232530720908,C,3,0,0,0,1512.1815502670574,C,3,0,0,0,1508.1667996982276,C,3,0,0,0,1513.4361598198163,C,3,0,0,0,1506.6612682349166,C,3,0,0,0,1509.421409250987,C,3,0,0,0,1512.432472177609,C,3,0,0,0,1507.9158777876758,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70,500763452096901.70
40,3364267641814027856.61,20303551573936916.71,265428806612035226.68,1496.16,C,3,0,0,0,1503.0286303775583,C,3,0,0,0,1502.7640633550243,C,3,0,0,0,1502.4994963324903,C,3,0,0,0,1499.85382610715,C,3,0,0,0,1499.3246920620816,C,3,0,0,0,1496.9435888592755,C,3,0,0,0,1502.2349293099562,C,3,0,0,0,1500.1183931296841,C,3,0,0,0,1505.4097335803644,C,3,0,0,0,1504.3514654902283,C,3,0,0,0,1501.9703622874222,C,3,0,0,0,1500.6475271747522,C,3,0,0,0,1498.5309909944797,C,3,0,0,0,1496.4144548142074,C,3,0,0,0,1504.0868984676943,C,3,0,0,0,1505.1451665578304,C,3,0,0,0,1498.2664239719456,C,3,0,0,0,1501.17666121982,C,3,0,0,0,1496.1498877916736,C,3,0,0,0,1497.7372899268776,C,3,0,0,0,1497.2081558818097,C,3,0,0,0,1504.8805995352966,C,3,0,0,0,1503.8223314451604,C,3,0,0,0,1499.5892590846156,C,3,0,0,0,1501.7057952648884,C,3,0,0,0,1496.6790218367414,C,3,0,0,0,1498.0018569494116,C,3,0,0,0,1501.441228242354,C,3,0,0,0,1500.912094197286,C,3,0,0,0,1503.2931974000924,C,3,0,0,0,1499.0601250395482,C,3,0,0,0,1504.6160325127623,C,3,0,0,0,1497.4727229043438,C,3,0,0,0,1500.3829601522182,C,3,0,0,0,1503.5577644226264,C,3,0,0,0,1498.7955580170137,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65,526438143082429.65
41,3342402919688775850.98,22269104450855550.94,285327975860368598.08,1486.44,C,3,0,0,0,1493.65707590393,C,3,0,0,0,1493.3784641357172,C,3,0,0,0,1493.0998523675037,C,3,0,0,0,1490.313734685371,C,3,0,0,0,1489.7565111489444,C,3,0,0,0,1487.249005235025,C,3,0,0,0,1492.8212405992904,C,3,0,0,0,1490.592346453584,C,3,0,0,0,1496.1645818178497,C,3,0,0,0,1495.0501347449965,C,3,0,0,0,1492.542628831077,C,3,0,0,0,1491.1495699900106,C,3,0,0,0,1488.9206758443047,C,3,0,0,0,1486.691781698598,C,3,0,0,0,1494.771522976783,C,3,0,0,0,1495.8859700496362,C,3,0,0,0,1488.6420640760912,C,3,0,0,0,1491.7067935264374,C,3,0,0,0,1486.413169930385,C,3,0,0,0,1488.0848405396646,C,3,0,0,0,1487.527617003238,C,3,0,0,0,1495.6073582814233,C,3,0,0,0,1494.49291120857,C,3,0,0,0,1490.0351229171579,C,3,0,0,0,1492.2640170628638,C,3,0,0,0,1486.9703934668114,C,3,0,0,0,1488.363452307878,C,3,0,0,0,1491.9854052946505,C,3,0,0,0,1491.4281817582241,C,3,0,0,0,1493.9356876721436,C,3,0,0,0,1489.477899380731,C,3,0,0,0,1495.3287465132098,C,3,0,0,0,1487.8062287714515,C,3,0,0,0,1490.870958221797,C,3,0,0,0,1494.2142994403569,C,3,0,0,0,1489.1992876125178,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65,552754701342593.65
42,3319433638888869601.36,24368712683175459.97,306197648427954938.68,1476.23,C,3,0,0,0,1483.8033229869923,C,3,0,0,0,1483.5102639848762,C,3,0,0,0,1483.2172049827607,C,3,0,0,0,1480.286614961601,C,3,0,0,0,1479.7004969573688,C,3,0,0,0,1477.0629659383253,C,3,0,0,0,1482.9241459806444,C,3,0,0,0,1480.5796739637167,C,3,0,0,0,1486.440854006036,C,3,0,0,0,1485.2686179975722,C,3,0,0,0,1482.6310869785286,C,3,0,0,0,1481.1657919679485,C,3,0,0,0,1478.821319951021,C,3,0,0,0,1476.476847934093,C,3,0,0,0,1484.9755589954561,C,3,0,0,0,1486.1477950039202,C,3,0,0,0,1478.528260948905,C,3,0,0,0,1481.7519099721808,C,3,0,0,0,1476.1837889319772,C,3,0,0,0,1477.9421429446732,C,3,0,0,0,1477.356024940441,C,3,0,0,0,1485.854736001804,C,3,0,0,0,1484.6824999933403,C,3,0,0,0,1479.9935559594849,C,3,0,0,0,1482.3380279764124,C,3,0,0,0,1476.7699069362093,C,3,0,0,0,1478.235201946789,C,3,0,0,0,1482.0449689742966,C,3,0,0,0,1481.4588509700648,C,3,0,0,0,1484.0963819891083,C,3,0,0,0,1479.4074379552528,C,3,0,0,0,1485.5616769996884,C,3,0,0,0,1477.6490839425571,C,3,0,0,0,1480.8727329658327,C,3,0,0,0,1484.3894409912245,C,3,0,0,0,1479.1143789531372,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35,579713126877398.35
43,3295331299970887402.64,26607768492431359.28,328060931536681238.08,1465.51,C,3,0,0,0,1473.4547001969386,C,3,0,0,0,1473.1467886181701,C,3,0,0,0,1472.8388770394017,C,3,0,0,0,1469.759761251716,C,3,0,0,0,1469.1439380941795,C,3,0,0,0,1466.3727338852627,C,3,0,0,0,1472.5309654606333,C,3,0,0,0,1470.067672830485,C,3,0,0,0,1476.2259044058558,C,3,0,0,0,1474.9942580907814,C,3,0,0,0,1472.2230538818649,C,3,0,0,0,1470.683495988022,C,3,0,0,0,1468.2202033578737,C,3,0,0,0,1465.7569107277254,C,3,0,0,0,1474.686346512013,C,3,0,0,0,1475.9179928270873,C,3,0,0,0,1467.9122917791053,C,3,0,0,0,1471.2993191455591,C,3,0,0,0,1465.4489991489572,C,3,0,0,0,1467.2964686215682,C,3,0,0,0,1466.6806454640312,C,3,0,0,0,1475.6100812483185,C,3,0,0,0,1474.3784349332445,C,3,0,0,0,1469.451849672948,C,3,0,0,0,1471.9151423030962,C,3,0,0,0,1466.064822306494,C,3,0,0,0,1467.6043802003367,C,3,0,0,0,1471.6072307243276,C,3,0,0,0,1470.9914075667905,C,3,0,0,0,1473.7626117757075,C,3,0,0,0,1468.8360265154108,C,3,0,0,0,1475.30216966955,C,3,0,0,0,1466.9885570427998,C,3,0,0,0,1470.3755844092536,C,3,0,0,0,1474.0705233544757,C,3,0,0,0,1468.5281149366424,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65,607313419686841.65
44,3270067341118001332.11,28991726473564227.01,350940932408434440.88,1454.27,C,3,0,0,0,1462.598507507221,C,3,0,0,0,1462.2753351545239,C,3,0,0,0,1461.9521628018265,C,3,0,0,0,1458.7204392748527,C,3,0,0,0,1458.074094569458,C,3,0,0,0,1455.1655433951817,C,3,0,0,0,1461.628990449129,C,3,0,0,0,1459.04361162755,C,3,0,0,0,1465.5070586814975,C,3,0,0,0,1464.214369270708,C,3,0,0,0,1461.305818096432,C,3,0,0,0,1459.6899563329448,C,3,0,0,0,1457.104577511366,C,3,0,0,0,1454.519198689787,C,3,0,0,0,1463.8911969180108,C,3,0,0,0,1465.1838863288,C,3,0,0,0,1456.7814051586683,C,3,0,0,0,1460.3363010383398,C,3,0,0,0,1454.1960263370893,C,3,0,0,0,1456.1350604532738,C,3,0,0,0,1455.488715747879,C,3,0,0,0,1464.860713976103,C,3,0,0,0,1463.5680245653132,C,3,0,0,0,1458.3972669221555,C,3,0,0,0,1460.9826457437343,C,3,0,0,0,1454.8423710424845,C,3,0,0,0,1456.4582328059712,C,3,0,0,0,1460.659473391037,C,3,0,0,0,1460.0131286856422,C,3,0,0,0,1462.9216798599186,C,3,0,0,0,1457.7509222167603,C,3,0,0,0,1464.5375416234056,C,3,0,0,0,1455.8118881005764,C,3,0,0,0,1459.3667839802476,C,3,0,0,0,1463.2448522126158,C,3,0,0,0,1457.4277498640633,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30,635555579770922.30
45,3243613140011179310.67,31526101723719114.85,374860758265101574.48,1442.51,C,3,0,0,0,1451.2220171524514,C,3,0,0,0,1450.8831729740223,C,3,0,0,0,1450.5443287955936,C,3,0,0,0,1447.1558870113047,C,3,0,0,0,1446.478198654447,C,3,0,0,0,1443.4286010485869,C,3,0,0,0,1450.2054846171645,C,3,0,0,0,1447.4947311897338,C,3,0,0,0,1454.271614758311,C,3,0,0,0,1452.9162380445957,C,3,0,0,0,1449.8666404387357,C,3,0,0,0,1448.1724195465918,C,3,0,0,0,1445.46166611916,C,3,0,0,0,1442.7509126917294,C,3,0,0,0,1452.5773938661669,C,3,0,0,0,1453.9327705798823,C,3,0,0,0,1445.1228219407312,C,3,0,0,0,1448.850107903449,C,3,0,0,0,1442.4120685133003,C,3,0,0,0,1444.4451335838735,C,3,0,0,0,1443.7674452270157,C,3,0,0,0,1453.5939264014535,C,3,0,0,0,1452.2385496877378,C,3,0,0,0,1446.8170428328758,C,3,0,0,0,1449.527796260307,C,3,0,0,0,1443.0897568701578,C,3,0,0,0,1444.7839777623026,C,3,0,0,0,1449.1889520818781,C,3,0,0,0,1448.5112637250202,C,3,0,0,0,1451.5608613308805,C,3,0,0,0,1446.1393544760178,C,3,0,0,0,1453.2550822230246,C,3,0,0,0,1444.1062894054448,C,3,0,0,0,1447.8335753681627,C,3,0,0,0,1451.8997055093091,C,3,0,0,0,1445.800510297589,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60,664439607129642.60
46,3215940015644251564.08,34216468027179027.04,399843516328569408.88,1430.20,C,3,0,0,0,1439.3124744605664,C,3,0,0,0,1438.9575445500766,C,3,0,0,0,1438.602614639587,C,3,0,0,0,1435.0533155346927,C,3,0,0,0,1434.343455713714,C,3,0,0,0,1431.1490865193089,C,3,0,0,0,1438.247684729098,C,3,0,0,0,1435.408245445182,C,3,0,0,0,1442.5068436549716,C,3,0,0,0,1441.0871240130139,C,3,0,0,0,1437.8927548186086,C,3,0,0,0,1436.1181052661614,C,3,0,0,0,1433.2786659822452,C,3,0,0,0,1430.4392266983295,C,3,0,0,0,1440.732194102524,C,3,0,0,0,1442.151913744482,C,3,0,0,0,1432.923736071756,C,3,0,0,0,1436.82796508714,C,3,0,0,0,1430.0842967878402,C,3,0,0,0,1432.2138762507768,C,3,0,0,0,1431.504016429798,C,3,0,0,0,1441.7969838339927,C,3,0,0,0,1440.3772641920348,C,3,0,0,0,1434.6983856242036,C,3,0,0,0,1437.537824908119,C,3,0,0,0,1430.794156608819,C,3,0,0,0,1432.5688061612664,C,3,0,0,0,1437.1828949976295,C,3,0,0,0,1436.4730351766507,C,3,0,0,0,1439.667404371056,C,3,0,0,0,1433.9885258032243,C,3,0,0,0,1441.4420539235034,C,3,0,0,0,1431.8589463402873,C,3,0,0,0,1435.7631753556716,C,3,0,0,0,1440.0223342815455,C,3,0,0,0,1433.6335958927348,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40,693965501762995.40
47,3187019230084523978.28,37068456094750780.25,425912313820725241.48,1417.34,C,3,0,0,0,1426.8570986600296,C,3,0,0,0,1426.485666256624,C,3,0,0,0,1426.1142338532184,C,3,0,0,0,1422.3999098191625,C,3,0,0,0,1421.657045012352,C,3,0,0,0,1418.3141533817013,C,3,0,0,0,1425.7428014498128,C,3,0,0,0,1422.7713422225684,C,3,0,0,0,1430.19999029068,C,3,0,0,0,1428.7142606770574,C,3,0,0,0,1425.3713690464074,C,3,0,0,0,1423.5142070293796,C,3,0,0,0,1420.542747802135,C,3,0,0,0,1417.5712885748906,C,3,0,0,0,1428.342828273652,C,3,0,0,0,1429.8285578872742,C,3,0,0,0,1420.1713153987296,C,3,0,0,0,1424.2570718361906,C,3,0,0,0,1417.199856171485,C,3,0,0,0,1419.4284505919181,C,3,0,0,0,1418.6855857851072,C,3,0,0,0,1429.4571254838686,C,3,0,0,0,1427.971395870246,C,3,0,0,0,1422.0284774157574,C,3,0,0,0,1424.9999366430018,C,3,0,0,0,1417.942720978296,C,3,0,0,0,1419.7998829953235,C,3,0,0,0,1424.628504239596,C,3,0,0,0,1423.8856394327847,C,3,0,0,0,1427.2285310634352,C,3,0,0,0,1421.2856126089462,C,3,0,0,0,1429.085693080463,C,3,0,0,0,1419.0570181885125,C,3,0,0,0,1423.1427746259737,C,3,0,0,0,1427.5999634668408,C,3,0,0,0,1420.9141802055406,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35,724133263670995.35
48,3156821990180574925.34,40087751855969291.78,453090257963455782.88,1403.91,C,3,0,0,0,1413.8430836628131,C,3,0,0,0,1413.4547291511099,C,3,0,0,0,1413.0663746394061,C,3,0,0,0,1409.1828295223704,C,3,0,0,0,1408.4061204989637,C,3,0,0,0,1404.9109298936312,C,3,0,0,0,1412.6780201277027,C,3,0,0,0,1409.571184034074,C,3,0,0,0,1417.3382742681451,C,3,0,0,0,1415.7848562213312,C,3,0,0,0,1412.289665615999,C,3,0,0,0,1410.347893057481,C,3,0,0,0,1407.2410569638525,C,3,0,0,0,1404.1342208702242,C,3,0,0,0,1415.3965017096277,C,3,0,0,0,1416.9499197564417,C,3,0,0,0,1406.8527024521495,C,3,0,0,0,1411.1246020808883,C,3,0,0,0,1403.7458663585207,C,3,0,0,0,1406.075993428742,C,3,0,0,0,1405.299284405335,C,3,0,0,0,1416.5615652447384,C,3,0,0,0,1415.008147197924,C,3,0,0,0,1408.794475010667,C,3,0,0,0,1411.9013111042955,C,3,0,0,0,1404.522575381928,C,3,0,0,0,1406.4643479404458,C,3,0,0,0,1411.512956592592,C,3,0,0,0,1410.736247569185,C,3,0,0,0,1414.2314381745168,C,3,0,0,0,1408.0177659872597,C,3,0,0,0,1416.1732107330345,C,3,0,0,0,1405.6876389170384,C,3,0,0,0,1409.9595385457776,C,3,0,0,0,1414.6197926862203,C,3,0,0,0,1407.6294114755565,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15,754942892853626.15
49,3125319449218816237.75,43280094802535734.17,481400455978648028.08,1389.90,C,3,0,0,0,1400.2575988238948,C,3,0,0,0,1399.8518997339847,C,3,0,0,0,1399.4462006440747,C,3,0,0,0,1395.3892097449766,C,3,0,0,0,1394.577811565157,C,3,0,0,0,1390.926519755968,C,3,0,0,0,1399.0405015541653,C,3,0,0,0,1395.7949088348864,C,3,0,0,0,1403.9088906330833,C,3,0,0,0,1402.286094273444,C,3,0,0,0,1398.6348024642555,C,3,0,0,0,1396.6063070147059,C,3,0,0,0,1393.3607142954272,C,3,0,0,0,1390.1151215761483,C,3,0,0,0,1401.8803951835341,C,3,0,0,0,1403.5031915431737,C,3,0,0,0,1392.9550152055172,C,3,0,0,0,1397.4177051945258,C,3,0,0,0,1389.7094224862383,C,3,0,0,0,1392.1436170256977,C,3,0,0,0,1391.332218845878,C,3,0,0,0,1403.0974924532638,C,3,0,0,0,1401.4746960936245,C,3,0,0,0,1394.9835106550665,C,3,0,0,0,1398.2291033743454,C,3,0,0,0,1390.520820666058,C,3,0,0,0,1392.5493161156073,C,3,0,0,0,1397.8234042844356,C,3,0,0,0,1397.0120061046157,C,3,0,0,0,1400.6632979138046,C,3,0,0,0,1394.1721124752469,C,3,0,0,0,1402.6917933633538,C,3,0,0,0,1391.7379179357877,C,3,0,0,0,1396.2006079247963,C,3,0,0,0,1401.0689970037145,C,3,0,0,0,1393.7664133853368,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70,786394389310895.70
